time,open,high,low,close,tick_volume,spread,real_volume
2024-03-22 19:00:00,1.08159,1.08171,1.08058,1.08058,2814,0,0
2024-03-22 20:00:00,1.08058,1.08107,1.08049,1.0806,2268,0,0
2024-03-22 21:00:00,1.0806,1.08077,1.08041,1.08042,1870,0,0
2024-03-22 22:00:00,1.08042,1.08069,1.08018,1.08057,1311,0,0
2024-03-22 23:00:00,1.08057,1.08099,1.0805,1.08081,1221,0,0
2024-03-25 00:00:00,1.08074,1.08105,1.08066,1.08078,150,2,0
2024-03-25 01:00:00,1.08078,1.08087,1.08046,1.08086,528,0,0
2024-03-25 02:00:00,1.08085,1.081,1.08068,1.08073,1137,0,0
2024-03-25 03:00:00,1.08073,1.08099,1.08027,1.08036,2147,0,0
2024-03-25 04:00:00,1.08036,1.08198,1.08022,1.08171,2916,0,0
2024-03-25 05:00:00,1.0817,1.08222,1.08158,1.08217,2537,0,0
2024-03-25 06:00:00,1.08217,1.08218,1.08118,1.08137,2289,0,0
2024-03-25 07:00:00,1.08137,1.08142,1.08107,1.08131,1595,0,0
2024-03-25 08:00:00,1.08131,1.08224,1.08125,1.08223,1577,0,0
2024-03-25 09:00:00,1.08223,1.08223,1.08165,1.08176,2164,0,0
2024-03-25 10:00:00,1.08176,1.08231,1.08139,1.08139,2489,0,0
2024-03-25 11:00:00,1.08139,1.08238,1.08073,1.08138,2803,0,0
2024-03-25 12:00:00,1.08138,1.08216,1.08116,1.08177,2372,0,0
2024-03-25 13:00:00,1.08177,1.0822,1.08164,1.0818,2298,0,0
2024-03-25 14:00:00,1.08179,1.08296,1.08164,1.08285,2163,0,0
2024-03-25 15:00:00,1.08285,1.08341,1.0828,1.08307,3377,0,0
2024-03-25 16:00:00,1.08307,1.08379,1.08293,1.0835,3562,0,0
2024-03-25 17:00:00,1.0835,1.08425,1.08339,1.0839,4096,0,0
2024-03-25 18:00:00,1.08391,1.08392,1.08315,1.08367,2734,0,0
2024-03-25 19:00:00,1.08367,1.08384,1.08331,1.08367,2249,0,0
2024-03-25 20:00:00,1.08367,1.08379,1.08333,1.08365,2172,0,0
2024-03-25 21:00:00,1.08364,1.08371,1.08351,1.0836,1413,0,0
2024-03-25 22:00:00,1.0836,1.084,1.08357,1.08393,1502,0,0
2024-03-25 23:00:00,1.08393,1.08408,1.08357,1.08373,977,0,0
2024-03-26 00:00:00,1.0836,1.08372,1.08317,1.08363,4763,4,0
2024-03-26 01:00:00,1.08363,1.08384,1.08363,1.08371,495,0,0
2024-03-26 02:00:00,1.08371,1.08386,1.08363,1.08371,603,0,0
2024-03-26 03:00:00,1.08371,1.08429,1.08362,1.08427,1265,0,0
2024-03-26 04:00:00,1.08427,1.08454,1.08388,1.08406,2556,0,0
2024-03-26 05:00:00,1.08406,1.08444,1.08398,1.08427,1615,0,0
2024-03-26 06:00:00,1.08427,1.08443,1.08358,1.08369,1217,0,0
2024-03-26 07:00:00,1.08369,1.08413,1.08365,1.08402,979,0,0
2024-03-26 08:00:00,1.08403,1.0848200000000001,1.08398,1.08472,1291,0,0
2024-03-26 09:00:00,1.08472,1.0852,1.08463,1.08507,1668,0,0
2024-03-26 10:00:00,1.08507,1.08529,1.08398,1.08424,2912,0,0
2024-03-26 11:00:00,1.08424,1.08517,1.0838700000000001,1.08496,3689,0,0
2024-03-26 12:00:00,1.08496,1.0856,1.08456,1.08537,4387,0,0
2024-03-26 13:00:00,1.08537,1.08644,1.0853,1.0855299999999999,3395,0,0
2024-03-26 14:00:00,1.0855299999999999,1.08599,1.08534,1.08571,3073,0,0
2024-03-26 15:00:00,1.08571,1.08594,1.08487,1.08521,4163,0,0
2024-03-26 16:00:00,1.0852,1.08586,1.08468,1.0853,3721,0,0
2024-03-26 17:00:00,1.08531,1.08548,1.08381,1.08411,4048,0,0
2024-03-26 18:00:00,1.08411,1.08443,1.08252,1.08282,3839,0,0
2024-03-26 19:00:00,1.08283,1.08323,1.08244,1.08284,2817,0,0
2024-03-26 20:00:00,1.08284,1.08358,1.08269,1.08305,2092,0,0
2024-03-26 21:00:00,1.08305,1.08348,1.08298,1.08328,1585,0,0
2024-03-26 22:00:00,1.08329,1.0835,1.08286,1.08286,2086,0,0
2024-03-26 23:00:00,1.08286,1.08319,1.08284,1.08312,1336,0,0
2024-03-27 00:00:00,1.08304,1.08323,1.08301,1.08319,1738,5,0
2024-03-27 01:00:00,1.08319,1.08331,1.08317,1.08327,468,0,0
2024-03-27 02:00:00,1.08327,1.08332,1.08303,1.08325,957,0,0
2024-03-27 03:00:00,1.08325,1.08328,1.08275,1.08296,2053,0,0
2024-03-27 04:00:00,1.08296,1.0830899999999999,1.08206,1.08235,3103,0,0
2024-03-27 05:00:00,1.08235,1.0828,1.08235,1.0826,1694,0,0
2024-03-27 06:00:00,1.0826,1.08281,1.08242,1.08263,2233,0,0
2024-03-27 07:00:00,1.08263,1.08304,1.08263,1.083,1158,0,0
2024-03-27 08:00:00,1.083,1.083,1.08254,1.08264,1491,0,0
2024-03-27 09:00:00,1.08264,1.08327,1.08247,1.08324,2456,0,0
2024-03-27 10:00:00,1.08324,1.0834,1.08231,1.08266,3370,0,0
2024-03-27 11:00:00,1.08266,1.08305,1.08214,1.08288,3176,0,0
2024-03-27 12:00:00,1.08288,1.08393,1.08267,1.08278,4466,0,0
2024-03-27 13:00:00,1.08278,1.08349,1.08262,1.0833,3130,0,0
2024-03-27 14:00:00,1.0833,1.08352,1.08181,1.0821,3039,0,0
2024-03-27 15:00:00,1.0821,1.08218,1.08151,1.08189,3173,0,0
2024-03-27 16:00:00,1.08189,1.08195,1.08109,1.0817,4036,0,0
2024-03-27 17:00:00,1.0817,1.08214,1.08139,1.08147,4432,0,0
2024-03-27 18:00:00,1.08147,1.08227,1.08138,1.08205,4035,0,0
2024-03-27 19:00:00,1.0820400000000001,1.08259,1.08188,1.08233,3404,0,0
2024-03-27 20:00:00,1.08232,1.08252,1.08176,1.08194,3061,0,0
2024-03-27 21:00:00,1.08194,1.08233,1.08185,1.08223,2341,0,0
2024-03-27 22:00:00,1.08224,1.08276,1.08206,1.08272,3037,0,0
2024-03-27 23:00:00,1.08273,1.08291,1.08263,1.08278,881,0,0
2024-03-28 00:00:00,1.08255,1.08266,1.08208,1.08261,1115,12,0
2024-03-28 01:00:00,1.08261,1.08263,1.08103,1.08136,1365,0,0
2024-03-28 02:00:00,1.08136,1.08151,1.08112,1.08127,1655,0,0
2024-03-28 03:00:00,1.08127,1.08202,1.0808200000000001,1.08176,2240,0,0
2024-03-28 04:00:00,1.08176,1.08193,1.0815,1.0818,2367,0,0
2024-03-28 05:00:00,1.08179,1.08261,1.08177,1.08223,1824,0,0
2024-03-28 06:00:00,1.08223,1.08244,1.08213,1.08218,1370,0,0
2024-03-28 07:00:00,1.08218,1.08243,1.08205,1.08237,1162,0,0
2024-03-28 08:00:00,1.08237,1.08268,1.08221,1.08239,1623,0,0
2024-03-28 09:00:00,1.08239,1.08241,1.08151,1.08181,2068,0,0
2024-03-28 10:00:00,1.08181,1.0818699999999999,1.08004,1.08009,3515,0,0
2024-03-28 11:00:00,1.08009,1.08022,1.07898,1.07921,3218,0,0
2024-03-28 12:00:00,1.0792,1.07922,1.07752,1.07756,3290,0,0
2024-03-28 13:00:00,1.07756,1.07931,1.07752,1.07893,3446,0,0
2024-03-28 14:00:00,1.07893,1.0795,1.07826,1.07841,2801,0,0
2024-03-28 15:00:00,1.07841,1.0809,1.0783800000000001,1.08084,4451,0,0
2024-03-28 16:00:00,1.08084,1.08182,1.0803,1.08123,5017,0,0
2024-03-28 17:00:00,1.08124,1.08188,1.07978,1.08004,4969,0,0
2024-03-28 18:00:00,1.08004,1.08075,1.0794,1.08015,4497,0,0
2024-03-28 19:00:00,1.08014,1.08054,1.07929,1.07993,3620,0,0
2024-03-28 20:00:00,1.07995,1.0802,1.07952,1.07964,2551,0,0
2024-03-28 21:00:00,1.07964,1.07986,1.07861,1.07875,2049,0,0
2024-03-28 22:00:00,1.07874,1.07894,1.07847,1.07881,2265,0,0
2024-03-28 23:00:00,1.07881,1.07891,1.07851,1.07874,1422,0,0
2024-03-29 00:00:00,1.07869,1.079,1.07823,1.07879,2901,9,0
2024-03-29 01:00:00,1.07879,1.07939,1.07864,1.07883,1521,0,0
2024-03-29 02:00:00,1.07883,1.07925,1.0787,1.07912,2485,0,0
2024-03-29 03:00:00,1.07911,1.07914,1.0784,1.07843,2950,0,0
2024-03-29 04:00:00,1.07843,1.07849,1.07761,1.07763,1792,0,0
2024-03-29 05:00:00,1.07763,1.07794,1.07739,1.0778,2434,0,0
2024-03-29 06:00:00,1.0778,1.07792,1.07743,1.07743,801,3,0
2024-03-29 07:00:00,1.07743,1.07765,1.07743,1.07761,1544,3,0
2024-03-29 08:00:00,1.07761,1.07776,1.07735,1.07746,1340,3,0
2024-03-29 09:00:00,1.07746,1.07761,1.07741,1.0775,1137,5,0
2024-03-29 10:00:00,1.0775,1.07808,1.07677,1.07679,2211,6,0
2024-03-29 11:00:00,1.07679,1.07783,1.07678,1.07781,1474,6,0
2024-03-29 12:00:00,1.07781,1.07803,1.0772,1.07803,2176,6,0
2024-03-29 13:00:00,1.07807,1.07871,1.07805,1.07832,1904,5,0
2024-03-29 14:00:00,1.07832,1.07908,1.07827,1.07868,1737,6,0
2024-03-29 15:00:00,1.07868,1.08037,1.07713,1.07972,1636,9,0
2024-03-29 16:00:00,1.07972,1.0803,1.07934,1.0798,1946,0,0
2024-03-29 17:00:00,1.0798,1.07983,1.07934,1.07946,884,1,0
2024-03-29 18:00:00,1.07946,1.07946,1.07872,1.07911,1974,4,0
2024-03-29 19:00:00,1.07911,1.07923,1.07859,1.07869,1949,8,0
2024-03-29 20:00:00,1.07869,1.07887,1.07865,1.07873,1385,7,0
2024-03-29 21:00:00,1.07873,1.07895,1.07868,1.07883,1827,11,0
2024-03-29 22:00:00,1.07883,1.07922,1.07877,1.07895,445,16,0
2024-03-29 23:00:00,1.07895,1.07957,1.07865,1.07924,1305,7,0
2024-04-01 00:00:00,1.07857,1.07924,1.07857,1.07894,203,16,0
2024-04-01 01:00:00,1.07894,1.07969,1.07857,1.07868,1675,0,0
2024-04-01 02:00:00,1.07868,1.07947,1.07855,1.07933,2215,0,0
2024-04-01 03:00:00,1.07933,1.07989,1.07903,1.07915,3283,0,0
2024-04-01 04:00:00,1.07915,1.07947,1.07858,1.07868,3047,0,0
2024-04-01 05:00:00,1.07868,1.07897,1.0785,1.07879,1763,0,0
2024-04-01 06:00:00,1.07879,1.07915,1.0784799999999999,1.07905,2030,0,0
2024-04-01 07:00:00,1.07905,1.07912,1.07843,1.07869,1556,0,0
2024-04-01 08:00:00,1.0787,1.07874,1.07828,1.07853,1331,0,0
2024-04-01 09:00:00,1.07854,1.07906,1.07845,1.07867,1928,0,0
2024-04-01 10:00:00,1.07867,1.07922,1.07831,1.07862,2090,0,0
2024-04-01 11:00:00,1.07862,1.07918,1.07832,1.0789900000000001,1843,0,0
2024-04-01 12:00:00,1.0789900000000001,1.07911,1.07858,1.07861,1513,0,0
2024-04-01 13:00:00,1.07861,1.07868,1.07798,1.07815,1707,0,0
2024-04-01 14:00:00,1.07815,1.07877,1.078,1.07842,1743,0,0
2024-04-01 15:00:00,1.07842,1.07859,1.07772,1.07819,4142,0,0
2024-04-01 16:00:00,1.07819,1.0783,1.07718,1.07737,4433,0,0
2024-04-01 17:00:00,1.07737,1.07737,1.07395,1.07445,6025,0,0
2024-04-01 18:00:00,1.07445,1.07455,1.07311,1.07328,4215,0,0
2024-04-01 19:00:00,1.07328,1.07371,1.07313,1.07366,2618,0,0
2024-04-01 20:00:00,1.07366,1.07442,1.07366,1.07419,1764,0,0
2024-04-01 21:00:00,1.07419,1.07428,1.07369,1.07378,2389,0,0
2024-04-01 22:00:00,1.07378,1.07428,1.07376,1.07418,2734,0,0
2024-04-01 23:00:00,1.07418,1.07431,1.07415,1.0743,1292,0,0
2024-04-02 00:00:00,1.07423,1.07441,1.07351,1.0743,973,0,0
2024-04-02 01:00:00,1.0743,1.07435,1.074,1.074,541,0,0
2024-04-02 02:00:00,1.074,1.074,1.07357,1.07374,1450,0,0
2024-04-02 03:00:00,1.07374,1.0739,1.0731,1.07372,2499,0,0
2024-04-02 04:00:00,1.07372,1.07382,1.07305,1.07342,2372,0,0
2024-04-02 05:00:00,1.07342,1.07355,1.07297,1.0735,1549,0,0
2024-04-02 06:00:00,1.0735,1.07364,1.07298,1.07301,1086,0,0
2024-04-02 07:00:00,1.07302,1.07342,1.07295,1.07334,957,0,0
2024-04-02 08:00:00,1.07334,1.0735,1.0726,1.07268,1646,0,0
2024-04-02 09:00:00,1.07268,1.07321,1.07247,1.07289,4241,0,0
2024-04-02 10:00:00,1.07289,1.07429,1.07261,1.0742,4080,0,0
2024-04-02 11:00:00,1.0742099999999999,1.0742099999999999,1.07266,1.07315,4054,0,0
2024-04-02 12:00:00,1.07315,1.07432,1.07312,1.0742099999999999,3773,0,0
2024-04-02 13:00:00,1.0742099999999999,1.07459,1.07388,1.07452,2922,0,0
2024-04-02 14:00:00,1.07452,1.07536,1.07431,1.07517,3575,0,0
2024-04-02 15:00:00,1.07516,1.07561,1.07457,1.07491,3526,0,0
2024-04-02 16:00:00,1.07491,1.07681,1.07481,1.0765,4487,0,0
2024-04-02 17:00:00,1.0765,1.07791,1.0759,1.07658,5974,0,0
2024-04-02 18:00:00,1.07658,1.07719,1.07645,1.07691,4128,0,0
2024-04-02 19:00:00,1.0769,1.07705,1.07648,1.07683,2227,0,0
2024-04-02 20:00:00,1.07684,1.0769,1.07646,1.07674,1560,0,0
2024-04-02 21:00:00,1.07674,1.07686,1.07624,1.07634,1425,0,0
2024-04-02 22:00:00,1.07637,1.07684,1.07602,1.07682,1757,0,0
2024-04-02 23:00:00,1.07682,1.07693,1.07659,1.07692,1423,0,0
2024-04-03 00:00:00,1.07692,1.07732,1.07669,1.07732,406,2,0
2024-04-03 01:00:00,1.07732,1.07732,1.07681,1.07683,772,0,0
2024-04-03 02:00:00,1.07683,1.0769,1.07668,1.07681,978,0,0
2024-04-03 03:00:00,1.07681,1.0771600000000001,1.0766,1.07689,2198,0,0
2024-04-03 04:00:00,1.07689,1.07738,1.07658,1.07722,2871,0,0
2024-04-03 05:00:00,1.07722,1.0775,1.07718,1.07743,1415,0,0
2024-04-03 06:00:00,1.07744,1.07795,1.07743,1.07773,1395,0,0
2024-04-03 07:00:00,1.07774,1.07782,1.07747,1.07748,1570,0,0
2024-04-03 08:00:00,1.07748,1.07775,1.07742,1.07754,1197,0,0
2024-04-03 09:00:00,1.07754,1.07761,1.07673,1.07694,2337,0,0
2024-04-03 10:00:00,1.07694,1.07724,1.07641,1.07707,3112,0,0
2024-04-03 11:00:00,1.07707,1.07775,1.07699,1.07719,2261,0,0
2024-04-03 12:00:00,1.0771600000000001,1.07748,1.07652,1.07679,2464,0,0
2024-04-03 13:00:00,1.07679,1.07768,1.07664,1.07756,2495,0,0
2024-04-03 14:00:00,1.07756,1.0785,1.07756,1.0784,2418,0,0
2024-04-03 15:00:00,1.0784,1.07865,1.07732,1.0778,4916,0,0
2024-04-03 16:00:00,1.07784,1.07928,1.07779,1.07895,4817,0,0
2024-04-03 17:00:00,1.07905,1.08242,1.07905,1.0823,7371,0,0
2024-04-03 18:00:00,1.0823,1.08307,1.08194,1.08267,3745,0,0
2024-04-03 19:00:00,1.08267,1.08364,1.0820400000000001,1.08308,4681,0,0
2024-04-03 20:00:00,1.08307,1.08343,1.08257,1.08323,3180,0,0
2024-04-03 21:00:00,1.08323,1.08369,1.08316,1.08349,1950,0,0
2024-04-03 22:00:00,1.08349,1.0835,1.08293,1.08336,2610,0,0
2024-04-03 23:00:00,1.08337,1.08367,1.0832600000000001,1.08359,1131,0,0
2024-04-04 00:00:00,1.08338,1.08357,1.0829,1.08327,1751,3,0
2024-04-04 01:00:00,1.08327,1.08383,1.08325,1.08377,476,0,0
2024-04-04 02:00:00,1.08377,1.08408,1.08363,1.08381,1273,0,0
2024-04-04 03:00:00,1.08381,1.08435,1.08348,1.0843099999999999,1940,0,0
2024-04-04 04:00:00,1.0843099999999999,1.0844,1.08402,1.08408,1694,0,0
2024-04-04 05:00:00,1.08408,1.08446,1.08383,1.08429,1262,0,0
2024-04-04 06:00:00,1.08429,1.08436,1.08401,1.08428,939,0,0
2024-04-04 07:00:00,1.08428,1.08449,1.08427,1.08428,966,0,0
2024-04-04 08:00:00,1.08428,1.08466,1.08412,1.08419,1186,0,0
2024-04-04 09:00:00,1.08419,1.08464,1.08391,1.08401,3287,0,0
2024-04-04 10:00:00,1.084,1.08585,1.08393,1.08574,4159,0,0
2024-04-04 11:00:00,1.08574,1.08627,1.0851,1.08621,3385,0,0
2024-04-04 12:00:00,1.08618,1.08657,1.08555,1.08588,2949,0,0
2024-04-04 13:00:00,1.08588,1.08617,1.08559,1.08598,2560,0,0
2024-04-04 14:00:00,1.08599,1.08624,1.08521,1.08528,2936,0,0
2024-04-04 15:00:00,1.08529,1.08704,1.08508,1.08697,3365,0,0
2024-04-04 16:00:00,1.08698,1.08766,1.08644,1.08699,4017,0,0
2024-04-04 17:00:00,1.08699,1.08762,1.08668,1.08677,3551,0,0
2024-04-04 18:00:00,1.08677,1.08691,1.08624,1.0865,2548,0,0
2024-04-04 19:00:00,1.0865,1.0867,1.08582,1.08589,1474,0,0
2024-04-04 20:00:00,1.08589,1.0862,1.08583,1.08602,1551,0,0
2024-04-04 21:00:00,1.08602,1.08602,1.08467,1.08501,4558,0,0
2024-04-04 22:00:00,1.08501,1.08508,1.08333,1.08338,5786,0,0
2024-04-04 23:00:00,1.08337,1.08389,1.0832,1.08372,2325,0,0
2024-04-05 00:00:00,1.08322,1.08399,1.08229,1.08374,2383,2,0
2024-04-05 01:00:00,1.08374,1.08403,1.08358,1.08366,1218,0,0
2024-04-05 02:00:00,1.08366,1.08402,1.08361,1.08365,1579,0,0
2024-04-05 03:00:00,1.08366,1.08441,1.0835,1.08417,3761,0,0
2024-04-05 04:00:00,1.08417,1.0843099999999999,1.08251,1.08269,3475,0,0
2024-04-05 05:00:00,1.08269,1.08285,1.08234,1.08254,1886,0,0
2024-04-05 06:00:00,1.08254,1.08281,1.0824799999999999,1.0827,1678,0,0
2024-04-05 07:00:00,1.0827,1.0828,1.08251,1.0826500000000001,1707,0,0
2024-04-05 08:00:00,1.0826500000000001,1.08281,1.08252,1.08274,1560,0,0
2024-04-05 09:00:00,1.08274,1.08332,1.08226,1.08306,2810,0,0
2024-04-05 10:00:00,1.08306,1.08411,1.08304,1.08392,3792,0,0
2024-04-05 11:00:00,1.08392,1.08465,1.08362,1.08376,2827,0,0
2024-04-05 12:00:00,1.08376,1.08423,1.0835,1.08389,2498,0,0
2024-04-05 13:00:00,1.08389,1.08392,1.08328,1.0835,2035,0,0
2024-04-05 14:00:00,1.08345,1.08418,1.08308,1.08352,2384,0,0
2024-04-05 15:00:00,1.08352,1.0848,1.08002,1.08094,7526,0,0
2024-04-05 16:00:00,1.08094,1.08139,1.07915,1.08012,7117,0,0
2024-04-05 17:00:00,1.08012,1.0826500000000001,1.07971,1.08188,6048,0,0
2024-04-05 18:00:00,1.08188,1.08436,1.08162,1.08402,4851,0,0
2024-04-05 19:00:00,1.08402,1.08446,1.08333,1.08358,3041,0,0
2024-04-05 20:00:00,1.08358,1.0839,1.08316,1.0833,2651,0,0
2024-04-05 21:00:00,1.0833,1.08382,1.08307,1.08349,3192,0,0
2024-04-05 22:00:00,1.0835,1.0836999999999999,1.0832,1.08356,1847,0,0
2024-04-05 23:00:00,1.08356,1.08376,1.08339,1.08367,1127,0,0
2024-04-08 00:00:00,1.08357,1.08374,1.08343,1.0836999999999999,230,14,0
2024-04-08 01:00:00,1.0836999999999999,1.08374,1.08272,1.08281,948,0,0
2024-04-08 02:00:00,1.08281,1.08332,1.08278,1.083,1386,0,0
2024-04-08 03:00:00,1.083,1.08303,1.08232,1.0827,2316,0,0
2024-04-08 04:00:00,1.0827,1.08365,1.08269,1.08354,3146,0,0
2024-04-08 05:00:00,1.08354,1.08433,1.08349,1.08407,2312,0,0
2024-04-08 06:00:00,1.08407,1.08418,1.08323,1.08335,1548,0,0
2024-04-08 07:00:00,1.08335,1.08356,1.08313,1.08322,1199,0,0
2024-04-08 08:00:00,1.08323,1.08373,1.08323,1.08346,2180,0,0
2024-04-08 09:00:00,1.08346,1.08376,1.08298,1.0834,3364,0,0
2024-04-08 10:00:00,1.0834,1.08379,1.08284,1.08323,3681,0,0
2024-04-08 11:00:00,1.08323,1.08354,1.08223,1.08236,4326,0,0
2024-04-08 12:00:00,1.08236,1.083,1.08211,1.08281,2732,0,0
2024-04-08 13:00:00,1.08281,1.08342,1.0826,1.08324,2245,0,0
2024-04-08 14:00:00,1.08324,1.08333,1.08234,1.08239,2453,0,0
2024-04-08 15:00:00,1.08239,1.08357,1.08216,1.08343,3358,0,0
2024-04-08 16:00:00,1.08343,1.08535,1.08343,1.08518,4184,0,0
2024-04-08 17:00:00,1.08518,1.08564,1.08436,1.08534,4291,0,0
2024-04-08 18:00:00,1.08534,1.08589,1.08495,1.08529,3473,0,0
2024-04-08 19:00:00,1.08529,1.0853,1.08469,1.08502,2687,0,0
2024-04-08 20:00:00,1.08502,1.08594,1.08495,1.0858,1928,0,0
2024-04-08 21:00:00,1.0858,1.08622,1.08558,1.08574,1706,0,0
2024-04-08 22:00:00,1.08574,1.0859,1.0856,1.08569,1852,0,0
2024-04-08 23:00:00,1.08569,1.086,1.08564,1.08593,1037,0,0
2024-04-09 00:00:00,1.08539,1.08613,1.08471,1.08591,1525,8,0
2024-04-09 01:00:00,1.08591,1.08612,1.08591,1.08605,446,0,0
2024-04-09 02:00:00,1.08605,1.08635,1.08605,1.08622,1241,0,0
2024-04-09 03:00:00,1.08622,1.08636,1.08577,1.08588,1617,0,0
2024-04-09 04:00:00,1.08588,1.08622,1.08571,1.08598,3106,0,0
2024-04-09 05:00:00,1.08598,1.08624,1.08559,1.0857,1728,0,0
2024-04-09 06:00:00,1.0857,1.08576,1.08541,1.08555,1220,0,0
2024-04-09 07:00:00,1.08556,1.08585,1.08555,1.08567,1031,0,0
2024-04-09 08:00:00,1.08566,1.08586,1.08561,1.08579,1176,0,0
2024-04-09 09:00:00,1.08579,1.08628,1.08513,1.08523,2243,0,0
2024-04-09 10:00:00,1.08523,1.08602,1.08515,1.08533,3128,0,0
2024-04-09 11:00:00,1.08533,1.08588,1.08493,1.08577,2603,0,0
2024-04-09 12:00:00,1.08577,1.08659,1.08565,1.08652,2729,0,0
2024-04-09 13:00:00,1.08652,1.08708,1.08652,1.08691,2384,0,0
2024-04-09 14:00:00,1.08691,1.0873,1.08593,1.08615,2551,0,0
2024-04-09 15:00:00,1.08615,1.08841,1.0860400000000001,1.08807,3972,0,0
2024-04-09 16:00:00,1.08805,1.08851,1.08762,1.08788,4543,0,0
2024-04-09 17:00:00,1.08788,1.08823,1.08532,1.08574,4828,0,0
2024-04-09 18:00:00,1.08574,1.08591,1.08523,1.08558,4678,0,0
2024-04-09 19:00:00,1.08558,1.08602,1.08538,1.08547,2857,0,0
2024-04-09 20:00:00,1.08546,1.08556,1.08511,1.08515,2638,0,0
2024-04-09 21:00:00,1.08516,1.08548,1.08502,1.08531,2331,0,0
2024-04-09 22:00:00,1.08531,1.08574,1.08478,1.08566,2594,0,0
2024-04-09 23:00:00,1.08567,1.08591,1.08557,1.08568,1357,0,0
2024-04-10 00:00:00,1.08555,1.08591,1.08516,1.0857,1484,6,0
2024-04-10 01:00:00,1.0857,1.08588,1.08564,1.08587,404,0,0
2024-04-10 02:00:00,1.08587,1.08599,1.08578,1.08589,678,0,0
2024-04-10 03:00:00,1.08589,1.0859,1.08552,1.08572,1797,0,0
2024-04-10 04:00:00,1.08572,1.0859,1.08515,1.08546,2333,0,0
2024-04-10 05:00:00,1.08545,1.08556,1.0851,1.08535,2167,0,0
2024-04-10 06:00:00,1.08536,1.08544,1.08521,1.08532,1295,0,0
2024-04-10 07:00:00,1.08532,1.08536,1.08506,1.08527,1371,0,0
2024-04-10 08:00:00,1.08527,1.08558,1.08513,1.08519,1447,0,0
2024-04-10 09:00:00,1.08519,1.0855,1.0848,1.08535,2907,0,0
2024-04-10 10:00:00,1.08533,1.08572,1.0851,1.08555,2887,0,0
2024-04-10 11:00:00,1.08555,1.08607,1.08515,1.08605,2811,0,0
2024-04-10 12:00:00,1.08605,1.08657,1.08568,1.08617,2363,0,0
2024-04-10 13:00:00,1.08617,1.08659,1.0860400000000001,1.08647,2223,0,0
2024-04-10 14:00:00,1.08646,1.08666,1.08551,1.08556,2307,0,0
2024-04-10 15:00:00,1.08557,1.08646,1.07784,1.07809,8225,0,0
2024-04-10 16:00:00,1.07809,1.07812,1.07496,1.0751,8581,0,0
2024-04-10 17:00:00,1.07511,1.07672,1.07458,1.07533,6605,0,0
2024-04-10 18:00:00,1.07535,1.07548,1.07334,1.07369,4388,0,0
2024-04-10 19:00:00,1.07369,1.07375,1.07288,1.0735999999999999,3366,0,0
2024-04-10 20:00:00,1.07362,1.07544,1.07291,1.07507,6252,0,0
2024-04-10 21:00:00,1.07506,1.0754299999999999,1.07352,1.07362,5782,0,0
2024-04-10 22:00:00,1.07364,1.07457,1.07358,1.0744,4411,0,0
2024-04-10 23:00:00,1.07439,1.07458,1.07414,1.07424,1279,0,0
2024-04-11 00:00:00,1.07401,1.07445,1.07373,1.0742,879,6,0
2024-04-11 01:00:00,1.0742,1.0743800000000001,1.074,1.07433,736,0,0
2024-04-11 02:00:00,1.07433,1.07449,1.07394,1.07412,1590,0,0
2024-04-11 03:00:00,1.07412,1.0746,1.07383,1.07426,3182,0,0
2024-04-11 04:00:00,1.07427,1.0747,1.07412,1.07462,3279,0,0
2024-04-11 05:00:00,1.07462,1.0747,1.07444,1.07455,1951,0,0
2024-04-11 06:00:00,1.07455,1.0749,1.07446,1.07448,1560,0,0
2024-04-11 07:00:00,1.07448,1.07466,1.07441,1.07463,1135,0,0
2024-04-11 08:00:00,1.07463,1.07473,1.07428,1.0743,2318,0,0
2024-04-11 09:00:00,1.0743,1.0743,1.07267,1.07284,3693,0,0
2024-04-11 10:00:00,1.07285,1.07449,1.0728,1.07431,4747,0,0
2024-04-11 11:00:00,1.07432,1.07498,1.07384,1.07406,3877,0,0
2024-04-11 12:00:00,1.07406,1.07409,1.0729,1.0731,3679,0,0
2024-04-11 13:00:00,1.0731,1.07339,1.07262,1.0729899999999999,3197,0,0
2024-04-11 14:00:00,1.0729899999999999,1.07344,1.0725500000000001,1.07285,3242,0,0
2024-04-11 15:00:00,1.07285,1.0747,1.07137,1.07416,9380,0,0
2024-04-11 16:00:00,1.07416,1.07566,1.07282,1.07349,8121,0,0
2024-04-11 17:00:00,1.07349,1.07349,1.06993,1.07052,6232,0,0
2024-04-11 18:00:00,1.07053,1.07216,1.0702099999999999,1.07209,4852,0,0
2024-04-11 19:00:00,1.07214,1.07234,1.07137,1.07177,3815,0,0
2024-04-11 20:00:00,1.07177,1.07298,1.07153,1.07278,4204,0,0
2024-04-11 21:00:00,1.07278,1.07346,1.0725,1.07257,3036,0,0
2024-04-11 22:00:00,1.07257,1.07321,1.07254,1.07289,2876,0,0
2024-04-11 23:00:00,1.07289,1.07292,1.07256,1.0726,881,0,0
2024-04-12 00:00:00,1.07227,1.07276,1.07207,1.07265,251,6,0
2024-04-12 01:00:00,1.07265,1.07294,1.07264,1.07282,448,0,0
2024-04-12 02:00:00,1.07282,1.07283,1.07239,1.07262,526,0,0
2024-04-12 03:00:00,1.07262,1.07277,1.07225,1.0726,1771,0,0
2024-04-12 04:00:00,1.07261,1.07284,1.0723,1.07245,2464,0,0
